,x (Ams),y (Ams),z (Ams),A (kHz),B (kHz)
405,-9.1874,-9.1874,5.9174,5.335627151172658,5.57144117067294
406,-9.1874,9.1874,-5.9174,5.335627151172658,5.57144117067294
407,-9.1874,9.1874,5.9174,5.335627151172658,5.57144117067294
408,9.1874,-9.1874,-5.9174,5.335627151172658,5.57144117067294
409,9.1874,-9.1874,5.9174,5.335627151172658,5.57144117067294
410,9.1874,9.1874,-5.9174,5.335627151172658,5.57144117067294
411,9.1874,9.1874,5.9174,5.335627151172658,5.57144117067294
412,-13.7811,-4.5937,0.0,10.451705380380842,0.0
413,-13.7811,4.5937,0.0,10.451705380380842,0.0
414,-4.5937,-13.7811,0.0,10.451705380380842,0.0
415,-4.5937,13.7811,0.0,10.451705380380842,0.0
416,4.5937,-13.7811,0.0,10.451705380380842,0.0
417,4.5937,13.7811,0.0,10.451705380380842,0.0
418,13.7811,-4.5937,0.0,10.451705380380842,0.0
419,13.7811,4.5937,0.0,10.451705380380842,0.0
420,-0.0,-0.0,-14.7935,19.7921163211459,0.0
421,0.0,0.0,14.7935,19.7921163211459,0.0
422,-13.7811,-4.5937,-2.9587,8.658465043947729,2.580064768136811
423,-13.7811,-4.5937,2.9587,8.658465043947729,2.580064768136811
424,-13.7811,4.5937,-2.9587,8.658465043947729,2.580064768136811
425,-13.7811,4.5937,2.9587,8.658465043947729,2.580064768136811
426,-4.5937,-13.7811,-2.9587,8.658465043947729,2.580064768136811
427,-4.5937,-13.7811,2.9587,8.658465043947729,2.580064768136811
428,-4.5937,13.7811,-2.9587,8.658465043947729,2.580064768136811
429,-4.5937,13.7811,2.9587,8.658465043947729,2.580064768136811
430,4.5937,-13.7811,-2.9587,8.658465043947729,2.580064768136811
431,4.5937,-13.7811,2.9587,8.658465043947729,2.580064768136811
432,4.5937,13.7811,-2.9587,8.658465043947729,2.580064768136811
433,4.5937,13.7811,2.9587,8.658465043947729,2.580064768136811
434,13.7811,-4.5937,-2.9587,8.658465043947729,2.580064768136811
435,13.7811,-4.5937,2.9587,8.658465043947729,2.580064768136811
436,13.7811,4.5937,-2.9587,8.658465043947729,2.580064768136811
437,13.7811,4.5937,2.9587,8.658465043947729,2.580064768136811
438,-9.1874,-0.0,-11.8348,8.306214974520772,6.191062161046986
439,-9.1874,0.0,11.8348,8.306214974520772,6.191062161046986
440,-0.0,-9.1874,-11.8348,8.306214974520772,6.191062161046986
441,0.0,-9.1874,11.8348,8.306214974520772,6.191062161046986
442,-0.0,9.1874,-11.8348,8.306214974520772,6.191062161046986
443,0.0,9.1874,11.8348,8.306214974520772,6.191062161046986
444,9.1874,-0.0,-11.8348,8.306214974520772,6.191062161046986
445,9.1874,0.0,11.8348,8.306214974520772,6.191062161046986
446,-13.7811,-0.0,-5.9174,5.06185198534601,4.619412065053201
447,-13.7811,0.0,5.9174,5.06185198534601,4.619412065053201
448,-0.0,-13.7811,-5.9174,5.06185198534601,4.619412065053201
449,-0.0,-13.7811,5.9174,5.06185198534601,4.619412065053201
450,0.0,13.7811,-5.9174,5.06185198534601,4.619412065053201
451,0.0,13.7811,5.9174,5.06185198534601,4.619412065053201
452,13.7811,-0.0,-5.9174,5.06185198534601,4.619412065053201
453,13.7811,0.0,5.9174,5.06185198534601,4.619412065053201
454,-6.89055,-2.29685,-13.31415,12.04869891390746,5.180061724230081
455,-6.89055,-2.29685,13.31415,12.04869891390746,5.180061724230081
456,-6.89055,2.29685,-13.31415,12.04869891390746,5.180061724230081
457,-6.89055,2.29685,13.31415,12.04869891390746,5.180061724230081
458,-2.29685,-6.89055,-13.31415,12.04869891390746,5.180061724230081
459,-2.29685,-6.89055,13.31415,12.04869891390746,5.180061724230081
460,-2.29685,6.89055,-13.31415,12.04869891390746,5.180061724230081
461,-2.29685,6.89055,13.31415,12.04869891390746,5.180061724230081
462,2.29685,-6.89055,-13.31415,12.04869891390746,5.180061724230081
463,2.29685,-6.89055,13.31415,12.04869891390746,5.180061724230081
464,2.29685,6.89055,-13.31415,12.04869891390746,5.180061724230081
465,2.29685,6.89055,13.31415,12.04869891390746,5.180061724230081
466,6.89055,-2.29685,-13.31415,12.04869891390746,5.180061724230081
467,6.89055,-2.29685,13.31415,12.04869891390746,5.180061724230081
468,6.89055,2.29685,-13.31415,12.04869891390746,5.180061724230081
469,6.89055,2.29685,13.31415,12.04869891390746,5.180061724230081
470,-11.48425,-6.89055,-7.39675,2.673103406323208,5.079435755645353
471,-11.48425,-6.89055,7.39675,2.673103406323208,5.079435755645353
472,-11.48425,6.89055,-7.39675,2.673103406323208,5.079435755645353
473,-11.48425,6.89055,7.39675,2.673103406323208,5.079435755645353
474,-6.89055,-11.48425,-7.39675,2.673103406323208,5.079435755645353
475,-6.89055,-11.48425,7.39675,2.673103406323208,5.079435755645353
476,-6.89055,11.48425,-7.39675,2.673103406323208,5.079435755645353
477,-6.89055,11.48425,7.39675,2.673103406323208,5.079435755645353
478,6.89055,-11.48425,-7.39675,2.673103406323208,5.079435755645353
479,6.89055,-11.48425,7.39675,2.673103406323208,5.079435755645353
480,6.89055,11.48425,-7.39675,2.673103406323208,5.079435755645353
481,6.89055,11.48425,7.39675,2.673103406323208,5.079435755645353
482,11.48425,-6.89055,-7.39675,2.673103406323208,5.079435755645353
483,11.48425,-6.89055,7.39675,2.673103406323208,5.079435755645353
484,11.48425,6.89055,-7.39675,2.673103406323208,5.079435755645353
485,11.48425,6.89055,7.39675,2.673103406323208,5.079435755645353
486,-4.5937,-0.0,-14.7935,14.965340460711648,3.2752483589609835
487,-4.5937,0.0,14.7935,14.965340460711648,3.2752483589609835
488,-0.0,-4.5937,-14.7935,14.965340460711648,3.2752483589609835
489,0.0,-4.5937,14.7935,14.965340460711648,3.2752483589609835
490,-0.0,4.5937,-14.7935,14.965340460711648,3.2752483589609835
491,0.0,4.5937,14.7935,14.965340460711648,3.2752483589609835
492,4.5937,-0.0,-14.7935,14.965340460711648,3.2752483589609835
493,4.5937,0.0,14.7935,14.965340460711648,3.2752483589609835
494,-11.48425,-2.29685,-10.355450000000001,2.6524480028520636,5.582794372929748
495,-11.48425,-2.29685,10.355450000000001,2.6524480028520636,5.582794372929748
496,-11.48425,2.29685,-10.355450000000001,2.6524480028520636,5.582794372929748
497,-11.48425,2.29685,10.355450000000001,2.6524480028520636,5.582794372929748
498,-2.29685,-11.48425,-10.355450000000001,2.6524480028520636,5.582794372929748
499,-2.29685,-11.48425,10.355450000000001,2.6524480028520636,5.582794372929748
500,-2.29685,11.48425,-10.355450000000001,2.6524480028520636,5.582794372929748
501,-2.29685,11.48425,10.355450000000001,2.6524480028520636,5.582794372929748
502,2.29685,-11.48425,-10.355450000000001,2.6524480028520636,5.582794372929748
503,2.29685,-11.48425,10.355450000000001,2.6524480028520636,5.582794372929748
504,2.29685,11.48425,-10.355450000000001,2.6524480028520636,5.582794372929748
505,2.29685,11.48425,10.355450000000001,2.6524480028520636,5.582794372929748
506,11.48425,-2.29685,-10.355450000000001,2.6524480028520636,5.582794372929748
507,11.48425,-2.29685,10.355450000000001,2.6524480028520636,5.582794372929748
508,11.48425,2.29685,-10.355450000000001,2.6524480028520636,5.582794372929748
509,11.48425,2.29685,10.355450000000001,2.6524480028520636,5.582794372929748
510,-9.1874,-4.5937,-11.8348,5.919765579319145,5.529282809139585
511,-9.1874,-4.5937,11.8348,5.919765579319145,5.529282809139585
512,-9.1874,4.5937,-11.8348,5.919765579319145,5.529282809139585
513,-9.1874,4.5937,11.8348,5.919765579319145,5.529282809139585
514,-4.5937,-9.1874,-11.8348,5.919765579319145,5.529282809139585
515,-4.5937,-9.1874,11.8348,5.919765579319145,5.529282809139585
516,-4.5937,9.1874,-11.8348,5.919765579319145,5.529282809139585
517,-4.5937,9.1874,11.8348,5.919765579319145,5.529282809139585
518,4.5937,-9.1874,-11.8348,5.919765579319145,5.529282809139585
519,4.5937,-9.1874,11.8348,5.919765579319145,5.529282809139585
520,4.5937,9.1874,-11.8348,5.919765579319145,5.529282809139585
521,4.5937,9.1874,11.8348,5.919765579319145,5.529282809139585
522,9.1874,-4.5937,-11.8348,5.919765579319145,5.529282809139585
523,9.1874,-4.5937,11.8348,5.919765579319145,5.529282809139585
524,9.1874,4.5937,-11.8348,5.919765579319145,5.529282809139585
525,9.1874,4.5937,11.8348,5.919765579319145,5.529282809139585
526,-13.7811,-4.5937,-5.9174,4.7573322078574725,3.89140435191827
527,-13.7811,-4.5937,5.9174,4.7573322078574725,3.89140435191827
528,-13.7811,4.5937,-5.9174,4.7573322078574725,3.89140435191827
529,-13.7811,4.5937,5.9174,4.7573322078574725,3.89140435191827
530,-4.5937,-13.7811,-5.9174,4.7573322078574725,3.89140435191827
531,-4.5937,-13.7811,5.9174,4.7573322078574725,3.89140435191827
532,-4.5937,13.7811,-5.9174,4.7573322078574725,3.89140435191827
533,-4.5937,13.7811,5.9174,4.7573322078574725,3.89140435191827
534,4.5937,-13.7811,-5.9174,4.7573322078574725,3.89140435191827
535,4.5937,-13.7811,5.9174,4.7573322078574725,3.89140435191827
536,4.5937,13.7811,-5.9174,4.7573322078574725,3.89140435191827
537,4.5937,13.7811,5.9174,4.7573322078574725,3.89140435191827
538,13.7811,-4.5937,-5.9174,4.7573322078574725,3.89140435191827
539,13.7811,-4.5937,5.9174,4.7573322078574725,3.89140435191827
540,13.7811,4.5937,-5.9174,4.7573322078574725,3.89140435191827
541,13.7811,4.5937,5.9174,4.7573322078574725,3.89140435191827
542,-9.1874,-9.1874,-8.8761,0.3735094743335798,5.13874023590523
543,-9.1874,-9.1874,8.8761,0.3735094743335798,5.13874023590523
544,-9.1874,9.1874,-8.8761,0.3735094743335798,5.13874023590523
545,-9.1874,9.1874,8.8761,0.3735094743335798,5.13874023590523
546,9.1874,-9.1874,-8.8761,0.3735094743335798,5.13874023590523
547,9.1874,-9.1874,8.8761,0.3735094743335798,5.13874023590523
548,9.1874,9.1874,-8.8761,0.3735094743335798,5.13874023590523
549,9.1874,9.1874,8.8761,0.3735094743335798,5.13874023590523
550,-4.5937,-4.5937,-14.7935,11.507872790486056,3.751829777772549
551,-4.5937,-4.5937,14.7935,11.507872790486056,3.751829777772549
552,-4.5937,4.5937,-14.7935,11.507872790486056,3.751829777772549
553,-4.5937,4.5937,14.7935,11.507872790486056,3.751829777772549
554,4.5937,-4.5937,-14.7935,11.507872790486056,3.751829777772549
555,4.5937,-4.5937,14.7935,11.507872790486056,3.751829777772549
556,4.5937,4.5937,-14.7935,11.507872790486056,3.751829777772549
557,4.5937,4.5937,14.7935,11.507872790486056,3.751829777772549
558,-11.48425,-11.48425,-1.47935,7.204176564375173,0.8952427296549024
559,-11.48425,-11.48425,1.47935,7.204176564375173,0.8952427296549024
560,-11.48425,11.48425,-1.47935,7.204176564375173,0.8952427296549024
561,-11.48425,11.48425,1.47935,7.204176564375173,0.8952427296549024
562,11.48425,-11.48425,-1.47935,7.204176564375173,0.8952427296549024
563,11.48425,-11.48425,1.47935,7.204176564375173,0.8952427296549024
564,11.48425,11.48425,-1.47935,7.204176564375173,0.8952427296549024
565,11.48425,11.48425,1.47935,7.204176564375173,0.8952427296549024
566,-13.7811,-0.0,-8.8761,0.8756756095836443,4.442552545172869
567,-13.7811,0.0,8.8761,0.8756756095836443,4.442552545172869
568,-0.0,-13.7811,-8.8761,0.8756756095836443,4.442552545172869
569,-0.0,-13.7811,8.8761,0.8756756095836443,4.442552545172869
570,0.0,13.7811,-8.8761,0.8756756095836443,4.442552545172869
571,0.0,13.7811,8.8761,0.8756756095836443,4.442552545172869
572,13.7811,-0.0,-8.8761,0.8756756095836443,4.442552545172869
573,13.7811,0.0,8.8761,0.8756756095836443,4.442552545172869
574,-6.89055,-6.89055,-13.31415,6.801616454008043,4.5611024891422
575,-6.89055,-6.89055,13.31415,6.801616454008043,4.5611024891422
576,-6.89055,6.89055,-13.31415,6.801616454008043,4.5611024891422
577,-6.89055,6.89055,13.31415,6.801616454008043,4.5611024891422
578,6.89055,-6.89055,-13.31415,6.801616454008043,4.5611024891422
579,6.89055,-6.89055,13.31415,6.801616454008043,4.5611024891422
580,6.89055,6.89055,-13.31415,6.801616454008043,4.5611024891422
581,6.89055,6.89055,13.31415,6.801616454008043,4.5611024891422
582,-13.7811,-9.1874,0.0,7.051347707151879,0.0
583,-13.7811,9.1874,0.0,7.051347707151879,0.0
584,-9.1874,-13.7811,0.0,7.051347707151879,0.0
585,-9.1874,13.7811,0.0,7.051347707151879,0.0
586,9.1874,-13.7811,0.0,7.051347707151879,0.0
587,9.1874,13.7811,0.0,7.051347707151879,0.0
588,13.7811,-9.1874,0.0,7.051347707151879,0.0
589,13.7811,9.1874,0.0,7.051347707151879,0.0
590,-13.7811,-9.1874,-2.9587,6.102755890598068,1.5623198762720756
591,-13.7811,-9.1874,2.9587,6.102755890598068,1.5623198762720756
592,-13.7811,9.1874,-2.9587,6.102755890598068,1.5623198762720756
593,-13.7811,9.1874,2.9587,6.102755890598068,1.5623198762720756
594,-9.1874,-13.7811,-2.9587,6.102755890598066,1.5623198762720747
595,-9.1874,-13.7811,2.9587,6.102755890598066,1.5623198762720747
596,-9.1874,13.7811,-2.9587,6.102755890598066,1.5623198762720747
597,-9.1874,13.7811,2.9587,6.102755890598066,1.5623198762720747
598,9.1874,-13.7811,-2.9587,6.102755890598066,1.5623198762720747
599,9.1874,-13.7811,2.9587,6.102755890598066,1.5623198762720747
600,9.1874,13.7811,-2.9587,6.102755890598066,1.5623198762720747
601,9.1874,13.7811,2.9587,6.102755890598066,1.5623198762720747
602,13.7811,-9.1874,-2.9587,6.102755890598068,1.5623198762720756
603,13.7811,-9.1874,2.9587,6.102755890598068,1.5623198762720756
604,13.7811,9.1874,-2.9587,6.102755890598068,1.5623198762720756
605,13.7811,9.1874,2.9587,6.102755890598068,1.5623198762720756
606,-11.48425,-11.48425,-4.43805,5.313605457584995,2.290048179375216
607,-11.48425,-11.48425,4.43805,5.313605457584995,2.290048179375216
608,-11.48425,11.48425,-4.43805,5.313605457584995,2.290048179375216
609,-11.48425,11.48425,4.43805,5.313605457584995,2.290048179375216
610,11.48425,-11.48425,-4.43805,5.313605457584995,2.290048179375216
611,11.48425,-11.48425,4.43805,5.313605457584995,2.290048179375216
612,11.48425,11.48425,-4.43805,5.313605457584995,2.290048179375216
613,11.48425,11.48425,4.43805,5.313605457584995,2.290048179375216
614,-11.48425,-6.89055,-10.355450000000001,0.808756001696189,4.2869700990647
615,-11.48425,-6.89055,10.355450000000001,0.808756001696189,4.2869700990647
616,-11.48425,6.89055,-10.355450000000001,0.808756001696189,4.2869700990647
617,-11.48425,6.89055,10.355450000000001,0.808756001696189,4.2869700990647
618,-6.89055,-11.48425,-10.355450000000001,0.808756001696189,4.2869700990647
619,-6.89055,-11.48425,10.355450000000001,0.808756001696189,4.2869700990647
620,-6.89055,11.48425,-10.355450000000001,0.808756001696189,4.2869700990647
621,-6.89055,11.48425,10.355450000000001,0.808756001696189,4.2869700990647
622,6.89055,-11.48425,-10.355450000000001,0.808756001696189,4.2869700990647
623,6.89055,-11.48425,10.355450000000001,0.808756001696189,4.2869700990647
624,6.89055,11.48425,-10.355450000000001,0.808756001696189,4.2869700990647
625,6.89055,11.48425,10.355450000000001,0.808756001696189,4.2869700990647
626,11.48425,-6.89055,-10.355450000000001,0.808756001696189,4.2869700990647
627,11.48425,-6.89055,10.355450000000001,0.808756001696189,4.2869700990647
628,11.48425,6.89055,-10.355450000000001,0.808756001696189,4.2869700990647
629,11.48425,6.89055,10.355450000000001,0.808756001696189,4.2869700990647
630,-13.7811,-4.5937,-8.8761,1.1977289235010458,3.8763936937653956
631,-13.7811,-4.5937,8.8761,1.1977289235010458,3.8763936937653956
632,-13.7811,4.5937,-8.8761,1.1977289235010458,3.8763936937653956
633,-13.7811,4.5937,8.8761,1.1977289235010458,3.8763936937653956
634,-4.5937,-13.7811,-8.8761,1.1977289235010458,3.8763936937653956
635,-4.5937,-13.7811,8.8761,1.1977289235010458,3.8763936937653956
636,-4.5937,13.7811,-8.8761,1.1977289235010458,3.8763936937653956
637,-4.5937,13.7811,8.8761,1.1977289235010458,3.8763936937653956
638,4.5937,-13.7811,-8.8761,1.1977289235010458,3.8763936937653956
639,4.5937,-13.7811,8.8761,1.1977289235010458,3.8763936937653956
640,4.5937,13.7811,-8.8761,1.1977289235010458,3.8763936937653956
641,4.5937,13.7811,8.8761,1.1977289235010458,3.8763936937653956
642,13.7811,-4.5937,-8.8761,1.1977289235010458,3.8763936937653956
643,13.7811,-4.5937,8.8761,1.1977289235010458,3.8763936937653956
644,13.7811,4.5937,-8.8761,1.1977289235010458,3.8763936937653956
645,13.7811,4.5937,8.8761,1.1977289235010458,3.8763936937653956
646,-9.1874,-0.0,-14.7935,7.067719350347977,3.647971988110124
647,-9.1874,0.0,14.7935,7.067719350347977,3.647971988110124
648,-0.0,-9.1874,-14.7935,7.067719350347977,3.647971988110124
649,0.0,-9.1874,14.7935,7.067719350347977,3.647971988110124
650,-0.0,9.1874,-14.7935,7.067719350347977,3.647971988110124
651,0.0,9.1874,14.7935,7.067719350347977,3.647971988110124
652,9.1874,-0.0,-14.7935,7.067719350347977,3.647971988110124
653,9.1874,0.0,14.7935,7.067719350347977,3.647971988110124
654,-9.1874,-9.1874,-11.8348,2.1268230702320876,3.9419257288704115
655,-9.1874,-9.1874,11.8348,2.1268230702320876,3.9419257288704115
656,-9.1874,9.1874,-11.8348,2.1268230702320876,3.9419257288704115
657,-9.1874,9.1874,11.8348,2.1268230702320876,3.9419257288704115
658,9.1874,-9.1874,-11.8348,2.1268230702320876,3.9419257288704115
659,9.1874,-9.1874,11.8348,2.1268230702320876,3.9419257288704115
660,9.1874,9.1874,-11.8348,2.1268230702320876,3.9419257288704115
661,9.1874,9.1874,11.8348,2.1268230702320876,3.9419257288704115
662,-13.7811,-9.1874,-5.9174,3.8889730229540134,2.503093070936547
663,-13.7811,-9.1874,5.9174,3.8889730229540134,2.503093070936547
664,-13.7811,9.1874,-5.9174,3.8889730229540134,2.503093070936547
665,-13.7811,9.1874,5.9174,3.8889730229540134,2.503093070936547
666,-9.1874,-13.7811,-5.9174,3.8889730229540116,2.503093070936546
667,-9.1874,-13.7811,5.9174,3.8889730229540116,2.503093070936546
668,-9.1874,13.7811,-5.9174,3.8889730229540116,2.503093070936546
669,-9.1874,13.7811,5.9174,3.8889730229540116,2.503093070936546
670,9.1874,-13.7811,-5.9174,3.8889730229540116,2.503093070936546
671,9.1874,-13.7811,5.9174,3.8889730229540116,2.503093070936546
672,9.1874,13.7811,-5.9174,3.8889730229540116,2.503093070936546
673,9.1874,13.7811,5.9174,3.8889730229540116,2.503093070936546
674,13.7811,-9.1874,-5.9174,3.8889730229540134,2.503093070936547
675,13.7811,-9.1874,5.9174,3.8889730229540134,2.503093070936547
676,13.7811,9.1874,-5.9174,3.8889730229540134,2.503093070936547
677,13.7811,9.1874,5.9174,3.8889730229540134,2.503093070936547
678,-11.48425,-2.29685,-13.31415,3.972497799342397,3.82325918070957
679,-11.48425,-2.29685,13.31415,3.972497799342397,3.82325918070957
680,-11.48425,2.29685,-13.31415,3.972497799342397,3.82325918070957
681,-11.48425,2.29685,13.31415,3.972497799342397,3.82325918070957
682,-2.29685,-11.48425,-13.31415,3.972497799342397,3.82325918070957
683,-2.29685,-11.48425,13.31415,3.972497799342397,3.82325918070957
684,-2.29685,11.48425,-13.31415,3.972497799342397,3.82325918070957
685,-2.29685,11.48425,13.31415,3.972497799342397,3.82325918070957
686,2.29685,-11.48425,-13.31415,3.972497799342397,3.82325918070957
687,2.29685,-11.48425,13.31415,3.972497799342397,3.82325918070957
688,2.29685,11.48425,-13.31415,3.972497799342397,3.82325918070957
689,2.29685,11.48425,13.31415,3.972497799342397,3.82325918070957
690,11.48425,-2.29685,-13.31415,3.972497799342397,3.82325918070957
691,11.48425,-2.29685,13.31415,3.972497799342397,3.82325918070957
692,11.48425,2.29685,-13.31415,3.972497799342397,3.82325918070957
693,11.48425,2.29685,13.31415,3.972497799342397,3.82325918070957
694,-11.48425,-11.48425,-7.39675,2.7318411014003994,2.852577879384546
695,-11.48425,-11.48425,7.39675,2.7318411014003994,2.852577879384546
696,-11.48425,11.48425,-7.39675,2.7318411014003994,2.852577879384546
697,-11.48425,11.48425,7.39675,2.7318411014003994,2.852577879384546
698,11.48425,-11.48425,-7.39675,2.7318411014003994,2.852577879384546
699,11.48425,-11.48425,7.39675,2.7318411014003994,2.852577879384546
700,11.48425,11.48425,-7.39675,2.7318411014003994,2.852577879384546
701,11.48425,11.48425,7.39675,2.7318411014003994,2.852577879384546
702,-9.1874,-4.5937,-14.7935,5.616855418970975,3.4472136155528865
703,-9.1874,-4.5937,14.7935,5.616855418970975,3.4472136155528865
704,-9.1874,4.5937,-14.7935,5.616855418970975,3.4472136155528865
705,-9.1874,4.5937,14.7935,5.616855418970975,3.4472136155528865
706,-4.5937,-9.1874,-14.7935,5.616855418970975,3.4472136155528865
707,-4.5937,-9.1874,14.7935,5.616855418970975,3.4472136155528865
708,-4.5937,9.1874,-14.7935,5.616855418970975,3.4472136155528865
709,-4.5937,9.1874,14.7935,5.616855418970975,3.4472136155528865
710,4.5937,-9.1874,-14.7935,5.616855418970975,3.4472136155528865
711,4.5937,-9.1874,14.7935,5.616855418970975,3.4472136155528865
712,4.5937,9.1874,-14.7935,5.616855418970975,3.4472136155528865
713,4.5937,9.1874,14.7935,5.616855418970975,3.4472136155528865
714,9.1874,-4.5937,-14.7935,5.616855418970975,3.4472136155528865
715,9.1874,-4.5937,14.7935,5.616855418970975,3.4472136155528865
716,9.1874,4.5937,-14.7935,5.616855418970975,3.4472136155528865
717,9.1874,4.5937,14.7935,5.616855418970975,3.4472136155528865
718,-13.7811,-0.0,-11.8348,1.4611295590927402,3.544321309925641
719,-13.7811,0.0,11.8348,1.4611295590927402,3.544321309925641
720,-0.0,-13.7811,-11.8348,1.4611295590927402,3.544321309925641
721,-0.0,-13.7811,11.8348,1.4611295590927402,3.544321309925641
722,0.0,13.7811,-11.8348,1.4611295590927402,3.544321309925641
723,0.0,13.7811,11.8348,1.4611295590927402,3.544321309925641
724,13.7811,-0.0,-11.8348,1.4611295590927402,3.544321309925641
725,13.7811,0.0,11.8348,1.4611295590927402,3.544321309925641
726,-13.7811,-4.5937,-11.8348,0.9586365986476627,3.199701463025517
727,-13.7811,-4.5937,11.8348,0.9586365986476627,3.199701463025517
728,-13.7811,4.5937,-11.8348,0.9586365986476627,3.199701463025517
729,-13.7811,4.5937,11.8348,0.9586365986476627,3.199701463025517
730,-4.5937,-13.7811,-11.8348,0.9586365986476627,3.199701463025517
731,-4.5937,-13.7811,11.8348,0.9586365986476627,3.199701463025517
732,-4.5937,13.7811,-11.8348,0.9586365986476627,3.199701463025517
733,-4.5937,13.7811,11.8348,0.9586365986476627,3.199701463025517
734,4.5937,-13.7811,-11.8348,0.9586365986476627,3.199701463025517
735,4.5937,-13.7811,11.8348,0.9586365986476627,3.199701463025517
736,4.5937,13.7811,-11.8348,0.9586365986476627,3.199701463025517
737,4.5937,13.7811,11.8348,0.9586365986476627,3.199701463025517
738,13.7811,-4.5937,-11.8348,0.9586365986476627,3.199701463025517
739,13.7811,-4.5937,11.8348,0.9586365986476627,3.199701463025517
740,13.7811,4.5937,-11.8348,0.9586365986476627,3.199701463025517
741,13.7811,4.5937,11.8348,0.9586365986476627,3.199701463025517
742,-13.7811,-9.1874,-8.8761,1.5965231356298404,2.6970315352275356
743,-13.7811,-9.1874,8.8761,1.5965231356298404,2.6970315352275356
744,-13.7811,9.1874,-8.8761,1.5965231356298404,2.6970315352275356
745,-13.7811,9.1874,8.8761,1.5965231356298404,2.6970315352275356
746,-9.1874,-13.7811,-8.8761,1.5965231356298404,2.6970315352275356
747,-9.1874,-13.7811,8.8761,1.5965231356298404,2.6970315352275356
748,-9.1874,13.7811,-8.8761,1.5965231356298404,2.6970315352275356
749,-9.1874,13.7811,8.8761,1.5965231356298404,2.6970315352275356
750,9.1874,-13.7811,-8.8761,1.5965231356298404,2.6970315352275356
751,9.1874,-13.7811,8.8761,1.5965231356298404,2.6970315352275356
752,9.1874,13.7811,-8.8761,1.5965231356298404,2.6970315352275356
753,9.1874,13.7811,8.8761,1.5965231356298404,2.6970315352275356
754,13.7811,-9.1874,-8.8761,1.5965231356298404,2.6970315352275356
755,13.7811,-9.1874,8.8761,1.5965231356298404,2.6970315352275356
756,13.7811,9.1874,-8.8761,1.5965231356298404,2.6970315352275356
757,13.7811,9.1874,8.8761,1.5965231356298404,2.6970315352275356
758,-11.48425,-6.89055,-13.31415,2.3365008948870942,3.1910907954378778
759,-11.48425,-6.89055,13.31415,2.3365008948870942,3.1910907954378778
760,-11.48425,6.89055,-13.31415,2.3365008948870942,3.1910907954378778
761,-11.48425,6.89055,13.31415,2.3365008948870942,3.1910907954378778
762,-6.89055,-11.48425,-13.31415,2.3365008948870942,3.1910907954378778
763,-6.89055,-11.48425,13.31415,2.3365008948870942,3.1910907954378778
764,-6.89055,11.48425,-13.31415,2.3365008948870942,3.1910907954378778
765,-6.89055,11.48425,13.31415,2.3365008948870942,3.1910907954378778
766,6.89055,-11.48425,-13.31415,2.3365008948870942,3.1910907954378778
767,6.89055,-11.48425,13.31415,2.3365008948870942,3.1910907954378778
768,6.89055,11.48425,-13.31415,2.3365008948870942,3.1910907954378778
769,6.89055,11.48425,13.31415,2.3365008948870942,3.1910907954378778
770,11.48425,-6.89055,-13.31415,2.3365008948870942,3.1910907954378778
771,11.48425,-6.89055,13.31415,2.3365008948870942,3.1910907954378778
772,11.48425,6.89055,-13.31415,2.3365008948870942,3.1910907954378778
773,11.48425,6.89055,13.31415,2.3365008948870942,3.1910907954378778
774,-11.48425,-11.48425,-10.355450000000001,0.5958003437153214,2.726653483139768
775,-11.48425,-11.48425,10.355450000000001,0.5958003437153214,2.726653483139768
776,-11.48425,11.48425,-10.355450000000001,0.5958003437153214,2.726653483139768
777,-11.48425,11.48425,10.355450000000001,0.5958003437153214,2.726653483139768
778,11.48425,-11.48425,-10.355450000000001,0.5958003437153214,2.726653483139768
779,11.48425,-11.48425,10.355450000000001,0.5958003437153214,2.726653483139768
780,11.48425,11.48425,-10.355450000000001,0.5958003437153214,2.726653483139768
781,11.48425,11.48425,10.355450000000001,0.5958003437153214,2.726653483139768
782,-13.7811,-13.7811,0.0,4.327911798394791,0.0
783,-13.7811,13.7811,0.0,4.327911798394791,0.0
784,13.7811,-13.7811,0.0,4.327911798394791,0.0
785,13.7811,13.7811,0.0,4.327911798394791,0.0
786,-9.1874,-9.1874,-14.7935,2.9113330878028347,2.7922248872897812
787,-9.1874,-9.1874,14.7935,2.9113330878028347,2.7922248872897812
788,-9.1874,9.1874,-14.7935,2.9113330878028347,2.7922248872897812
789,-9.1874,9.1874,14.7935,2.9113330878028347,2.7922248872897812
790,9.1874,-9.1874,-14.7935,2.9113330878028347,2.7922248872897812
791,9.1874,-9.1874,14.7935,2.9113330878028347,2.7922248872897812
792,9.1874,9.1874,-14.7935,2.9113330878028347,2.7922248872897812
793,9.1874,9.1874,14.7935,2.9113330878028347,2.7922248872897812
794,-13.7811,-13.7811,-2.9587,3.8998337590821843,0.8326803546158997
795,-13.7811,-13.7811,2.9587,3.8998337590821843,0.8326803546158997
796,-13.7811,13.7811,-2.9587,3.8998337590821843,0.8326803546158997
797,-13.7811,13.7811,2.9587,3.8998337590821843,0.8326803546158997
798,13.7811,-13.7811,-2.9587,3.8998337590821843,0.8326803546158997
799,13.7811,-13.7811,2.9587,3.8998337590821843,0.8326803546158997
800,13.7811,13.7811,-2.9587,3.8998337590821843,0.8326803546158997
801,13.7811,13.7811,2.9587,3.8998337590821843,0.8326803546158997
