,x (Ams),y (Ams),z (Ams),A (kHz),B (kHz)
121,10.4858,5.2429,5.68685,7.649253860218703,6.811122978615198
122,-13.107250000000002,-2.62145,0.0,3.1770474112210754,10.180914552032002
123,-13.107250000000002,2.62145,0.0,3.1770474112210754,10.180914552032002
124,-2.62145,-13.107250000000002,0.0,1.9456123164757593,5.38062580442305
125,-2.62145,13.107250000000002,0.0,1.9456123164757593,5.38062580442305
126,2.62145,-13.107250000000002,0.0,1.9456123164757593,5.38062580442305
127,2.62145,13.107250000000002,0.0,1.9456123164757593,5.38062580442305
128,13.107250000000002,-2.62145,0.0,3.1770474112210754,10.180914552032002
129,13.107250000000002,2.62145,0.0,3.1770474112210754,10.180914552032002
130,-13.107250000000002,0.0,-2.843425,6.346962360954015,8.532272940915727
131,0.0,-13.107250000000002,2.843425,2.095982147472141,4.938863022100355
132,0.0,13.107250000000002,2.843425,2.095982147472141,4.938863022100355
133,13.107250000000002,0.0,-2.843425,0.045731594427604945,10.428120333450808
134,-10.4858,-7.86435,2.843425,1.2952373099541683,8.828185533876061
135,-10.4858,7.86435,2.843425,1.2952373099541683,8.828185533876061
136,-7.86435,-10.4858,-2.843425,1.710601150207072,7.531730840206787
137,-7.86435,10.4858,-2.843425,1.710601150207072,7.531730840206787
138,7.86435,-10.4858,-2.843425,2.1250152230219035,7.2481680055820075
139,7.86435,10.4858,-2.843425,2.1250152230219035,7.2481680055820075
140,10.4858,-7.86435,2.843425,3.818917854351132,8.276413962396182
141,10.4858,7.86435,2.843425,3.818917854351132,8.276413962396182
142,-10.4858,-2.62145,-8.530275,8.021859636161917,2.6731595890332134
143,-10.4858,2.62145,-8.530275,8.021859636161917,2.6731595890332134
144,-2.62145,-10.4858,8.530275,3.1472532694915363,4.0475667003625855
145,-2.62145,10.4858,8.530275,3.1472532694915363,4.0475667003625855
146,2.62145,-10.4858,8.530275,0.21621019758715196,5.324435860529645
147,2.62145,10.4858,8.530275,0.21621019758715196,5.324435860529645
148,10.4858,-2.62145,-8.530275,5.431994232152837,5.792753566973169
149,10.4858,2.62145,-8.530275,5.431994232152837,5.792753566973169
150,-7.86435,-2.62145,11.3737,5.875217732319597,1.938329818539098
151,-7.86435,2.62145,11.3737,5.875217732319597,1.938329818539098
152,-2.62145,-7.86435,11.3737,3.1753776921664403,3.5603199120092146
153,-2.62145,7.86435,11.3737,3.1753776921664403,3.5603199120092146
154,2.62145,-7.86435,11.3737,0.8439586539993411,4.940229502398859
155,2.62145,7.86435,11.3737,0.8439586539993411,4.940229502398859
156,7.86435,-2.62145,11.3737,6.182791306177748,2.6694746109820873
157,7.86435,2.62145,11.3737,6.182791306177748,2.6694746109820873
158,-7.86435,-2.62145,-11.3737,6.182791306177748,2.6694746109820873
159,-7.86435,2.62145,-11.3737,6.182791306177748,2.6694746109820873
160,-2.62145,-7.86435,-11.3737,0.8439586539993411,4.940229502398859
161,-2.62145,7.86435,-11.3737,0.8439586539993411,4.940229502398859
162,2.62145,-7.86435,-11.3737,3.1753776921664403,3.5603199120092146
163,2.62145,7.86435,-11.3737,3.1753776921664403,3.5603199120092146
164,7.86435,-2.62145,-11.3737,5.875217732319597,1.938329818539098
165,7.86435,2.62145,-11.3737,5.875217732319597,1.938329818539098
166,-13.107250000000002,-5.2429,-2.843425,4.219200740146282,6.979667589375871
167,-13.107250000000002,5.2429,-2.843425,4.219200740146282,6.979667589375871
168,-5.2429,-13.107250000000002,2.843425,2.005507860419015,4.659936138223843
169,-5.2429,13.107250000000002,2.843425,2.005507860419015,4.659936138223843
170,5.2429,-13.107250000000002,2.843425,0.21345503585480277,5.164637882493262
171,5.2429,13.107250000000002,2.843425,0.21345503585480277,5.164637882493262
172,13.107250000000002,-5.2429,-2.843425,0.2609313212642522,7.999648560511583
173,13.107250000000002,5.2429,-2.843425,0.2609313212642522,7.999648560511583
174,-2.62145,0.0,-14.217125,1.3435098442276527,4.44169767632365
175,2.62145,0.0,-14.217125,3.0500144709276733,3.1387334369806017
176,0.0,-2.62145,14.217125,0.9974860525779887,4.188806181723093
177,0.0,2.62145,14.217125,0.9974860525779887,4.188806181723093
178,-13.107250000000002,-7.86435,0.0,1.2849332837002185,6.3509559588546525
179,13.107250000000002,-7.86435,0.0,1.2849332837002185,6.3509559588546525
180,-13.107250000000002,7.86435,0.0,1.2849332837002185,6.3509559588546525
181,-7.86435,-13.107250000000002,0.0,0.461453061926935,4.827521582273316
182,-7.86435,13.107250000000002,0.0,0.461453061926935,4.827521582273316
183,7.86435,-13.107250000000002,0.0,0.461453061926935,4.827521582273316
184,7.86435,13.107250000000002,0.0,0.461453061926935,4.827521582273316
185,13.107250000000002,7.86435,0.0,1.2849332837002185,6.3509559588546525
186,-2.62145,-5.2429,-14.217125,0.8216610518487881,3.7326662797443086
187,-2.62145,5.2429,-14.217125,0.8216610518487881,3.7326662797443086
188,2.62145,-5.2429,-14.217125,2.404270568072783,2.715856681782201
189,2.62145,5.2429,-14.217125,2.404270568072783,2.715856681782201
190,-5.2429,-2.62145,14.217125,3.699526849195824,1.4295293242310199
191,-5.2429,2.62145,14.217125,3.699526849195824,1.4295293242310199
192,5.2429,-2.62145,14.217125,2.752336390647318,3.325320632456743
193,5.2429,2.62145,14.217125,2.752336390647318,3.325320632456743
194,-13.107250000000002,0.0,8.530275,3.1906690125620507,4.8415595164329615
195,0.0,-13.107250000000002,-8.530275,1.1758615268228472,3.178641771107625
196,0.0,13.107250000000002,-8.530275,1.1758615268228472,3.178641771107625
197,13.107250000000002,0.0,8.530275,5.707580043541244,2.202652916354038
198,-10.4858,-7.86435,-8.530275,3.94140100269844,3.585951701707159
199,-10.4858,7.86435,-8.530275,3.94140100269844,3.585951701707159
200,-7.86435,-10.4858,8.530275,2.96898210842136,3.191110217727374
201,-7.86435,10.4858,8.530275,2.96898210842136,3.191110217727374
202,7.86435,-10.4858,8.530275,2.369967325240625,3.9579721542454243
203,7.86435,10.4858,8.530275,2.369967325240625,3.9579721542454243
204,10.4858,-7.86435,-8.530275,3.1771982421842053,3.9055648479236367
205,10.4858,7.86435,-8.530275,3.1771982421842053,3.9055648479236367
206,-10.4858,-10.4858,-5.68685,2.4222609922095453,4.367406261179872
207,-10.4858,-10.4858,5.68685,1.9705086266412608,4.389124490006045
208,-10.4858,10.4858,-5.68685,2.4222609922095453,4.367406261179872
209,-10.4858,10.4858,5.68685,1.9705086266412608,4.389124490006045
210,10.4858,-10.4858,-5.68685,1.9705086266412608,4.389124490006045
211,10.4858,-10.4858,5.68685,2.4222609922095453,4.367406261179872
212,10.4858,10.4858,-5.68685,1.9705086266412608,4.389124490006045
213,10.4858,10.4858,5.68685,2.4222609922095453,4.367406261179872
214,-7.86435,-7.86435,-11.3737,3.0732747944138232,3.134610057811126
215,-7.86435,-7.86435,11.3737,3.4630981859940206,2.149595095664989
216,-7.86435,7.86435,-11.3737,3.0732747944138232,3.134610057811126
217,-7.86435,7.86435,11.3737,3.4630981859940206,2.149595095664989
218,7.86435,-7.86435,-11.3737,3.4630981859940206,2.149595095664989
219,7.86435,-7.86435,11.3737,3.0732747944138232,3.134610057811126
220,7.86435,7.86435,-11.3737,3.4630981859940206,2.149595095664989
221,7.86435,7.86435,11.3737,3.0732747944138232,3.134610057811126
222,-15.7287,-2.62145,2.843425,0.25060638507429106,5.897581643037631
223,-15.7287,2.62145,2.843425,0.25060638507429106,5.897581643037631
224,-2.62145,-15.7287,-2.843425,0.8668329149957072,3.0575403594024717
225,-2.62145,15.7287,-2.843425,0.8668329149957072,3.0575403594024717
226,2.62145,-15.7287,-2.843425,1.3645732973292313,2.8365855459829667
227,2.62145,15.7287,-2.843425,1.3645732973292313,2.8365855459829667
228,15.7287,-2.62145,2.843425,3.2370486790754374,5.051320193416702
229,15.7287,2.62145,2.843425,3.2370486790754374,5.051320193416702
230,-7.86435,0.0,-14.217125,3.5931320654853836,2.012298922624721
231,0.0,-7.86435,14.217125,0.8067548604381493,2.9207506472120413
232,0.0,7.86435,14.217125,0.8067548604381493,2.9207506472120413
233,7.86435,0.0,-14.217125,3.7585619625996722,0.16795404289187565
234,-13.107250000000002,-5.2429,8.530275,2.5608536303432166,4.029826191135216
235,-13.107250000000002,5.2429,8.530275,2.5608536303432166,4.029826191135216
236,-5.2429,-13.107250000000002,-8.530275,0.6449617566644529,3.3068041605070815
237,-5.2429,13.107250000000002,-8.530275,0.6449617566644529,3.3068041605070815
238,5.2429,-13.107250000000002,-8.530275,2.0822369159473815,2.453710154500125
239,5.2429,13.107250000000002,-8.530275,2.0822369159473815,2.453710154500125
240,13.107250000000002,-5.2429,8.530275,4.25714305118637,2.675914200086742
241,13.107250000000002,5.2429,8.530275,4.25714305118637,2.675914200086742
242,0.0,-15.7287,-5.68685,1.0473905308912403,2.561974676056088
243,0.0,-15.7287,5.68685,1.0473905308912403,2.561974676056088
244,0.0,15.7287,-5.68685,1.0473905308912403,2.561974676056088
245,0.0,15.7287,5.68685,1.0473905308912403,2.561974676056088
246,-15.7287,0.0,-5.68685,4.0018575215548315,3.5721159703205707
247,-15.7287,0.0,5.68685,1.0859014969498397,5.08096571917471
248,15.7287,0.0,-5.68685,1.0859014969498397,5.08096571917471
249,15.7287,0.0,5.68685,4.0018575215548315,3.5721159703205707
250,-13.107250000000002,-10.4858,-2.843425,1.529625376166931,4.128985680147889
251,-13.107250000000002,10.4858,-2.843425,1.529625376166931,4.128985680147889
252,-10.4858,-13.107250000000002,2.843425,0.7894845910814423,3.7146958315964085
253,-10.4858,13.107250000000002,2.843425,0.7894845910814423,3.7146958315964085
254,10.4858,-13.107250000000002,2.843425,0.7624623255561981,3.78887446843013
255,10.4858,13.107250000000002,2.843425,0.7624623255561981,3.78887446843013
256,13.107250000000002,-10.4858,-2.843425,0.41030826963012135,4.310056762262988
257,13.107250000000002,10.4858,-2.843425,0.41030826963012135,4.310056762262988
258,0.0,0.0,-17.06055,0.5922665436898952,2.5526776670546374
259,0.0,0.0,17.06055,0.5922665436898952,2.5526776670546374
260,-7.86435,-5.2429,-14.217125,2.707194814384897,2.172664749085241
261,-7.86435,5.2429,-14.217125,2.707194814384897,2.172664749085241
262,-5.2429,-7.86435,14.217125,2.389305690420246,1.544190280672794
263,-5.2429,7.86435,14.217125,2.389305690420246,1.544190280672794
264,5.2429,-7.86435,14.217125,1.4366897195873989,2.6995242894433362
265,5.2429,7.86435,14.217125,1.4366897195873989,2.6995242894433362
266,7.86435,-5.2429,-14.217125,3.0317983006265723,0.9850227345458954
267,7.86435,5.2429,-14.217125,3.0317983006265723,0.9850227345458954
268,-15.7287,-5.2429,-5.68685,3.080194594948446,3.287437534489056
269,-15.7287,-5.2429,5.68685,0.944734999481109,4.26370890004292
270,-15.7287,5.2429,-5.68685,3.080194594948446,3.287437534489056
271,-15.7287,5.2429,5.68685,0.944734999481109,4.26370890004292
272,-5.2429,-15.7287,-5.68685,0.023225266275604527,2.744111893639292
273,-5.2429,-15.7287,5.68685,1.3648684644187887,2.2934954571248194
274,-5.2429,15.7287,-5.68685,0.023225266275604527,2.744111893639292
275,-5.2429,15.7287,5.68685,1.3648684644187887,2.2934954571248194
276,5.2429,-15.7287,-5.68685,1.3648684644187887,2.2934954571248194
277,5.2429,-15.7287,5.68685,0.023225266275604527,2.744111893639292
278,5.2429,15.7287,-5.68685,1.3648684644187887,2.2934954571248194
279,5.2429,15.7287,5.68685,0.023225266275604527,2.744111893639292
280,15.7287,-5.2429,-5.68685,0.944734999481109,4.26370890004292
281,15.7287,-5.2429,5.68685,3.080194594948446,3.287437534489056
282,15.7287,5.2429,-5.68685,0.944734999481109,4.26370890004292
283,15.7287,5.2429,5.68685,3.080194594948446,3.287437534489056
284,-13.107250000000002,-2.62145,11.3737,2.746395594498381,2.59948902448662
285,-13.107250000000002,2.62145,11.3737,2.746395594498381,2.59948902448662
286,-2.62145,-13.107250000000002,11.3737,1.3934081776768779,1.9988407499280316
287,-2.62145,13.107250000000002,11.3737,1.3934081776768779,1.9988407499280316
288,2.62145,-13.107250000000002,11.3737,0.06059774531418431,2.517279217177133
289,2.62145,13.107250000000002,11.3737,0.06059774531418431,2.517279217177133
290,13.107250000000002,-2.62145,11.3737,3.91765656731509,0.984418216195035
291,13.107250000000002,2.62145,11.3737,3.91765656731509,0.984418216195035
292,-13.107250000000002,-2.62145,-11.3737,3.91765656731509,0.984418216195035
293,-13.107250000000002,2.62145,-11.3737,3.91765656731509,0.984418216195035
294,-2.62145,-13.107250000000002,-11.3737,0.06059774531418431,2.517279217177133
295,-2.62145,13.107250000000002,-11.3737,0.06059774531418431,2.517279217177133
296,2.62145,-13.107250000000002,-11.3737,1.3934081776768779,1.9988407499280316
297,2.62145,13.107250000000002,-11.3737,1.3934081776768779,1.9988407499280316
298,13.107250000000002,-2.62145,-11.3737,2.746395594498381,2.59948902448662
299,13.107250000000002,2.62145,-11.3737,2.746395594498381,2.59948902448662
300,-7.86435,-15.7287,-2.843425,0.018786622252216542,2.9034349140357945
301,-7.86435,15.7287,-2.843425,0.018786622252216542,2.9034349140357945
302,7.86435,-15.7287,-2.843425,0.909243322514777,2.70830467736259
303,7.86435,15.7287,-2.843425,0.909243322514777,2.70830467736259
304,-15.7287,-7.86435,2.843425,0.0022870938422159363,4.145742599133164
305,-15.7287,7.86435,2.843425,0.0022870938422159363,4.145742599133164
306,15.7287,-7.86435,2.843425,1.8537727956917711,3.7799487477385907
307,15.7287,7.86435,2.843425,1.8537727956917711,3.7799487477385907
308,-5.2429,0.0,-17.06055,1.4885140834711057,2.2097470729429185
309,-5.2429,0.0,17.06055,2.1880121587593773,1.11941915507791
310,0.0,-5.2429,-17.06055,0.5509083990317992,2.220319060188345
311,0.0,-5.2429,17.06055,0.5509083990317992,2.220319060188345
312,0.0,5.2429,-17.06055,0.5509083990317992,2.220319060188345
313,0.0,5.2429,17.06055,0.5509083990317992,2.220319060188345
314,5.2429,0.0,-17.06055,2.1880121587593773,1.11941915507791
315,5.2429,0.0,17.06055,1.4885140834711057,2.2097470729429185
316,-2.62145,-10.4858,-14.217125,0.1549083128080239,2.392778846878345
317,-2.62145,10.4858,-14.217125,0.1549083128080239,2.392778846878345
318,2.62145,-10.4858,-14.217125,1.372175909405118,1.8514398881293184
319,2.62145,10.4858,-14.217125,1.372175909405118,1.8514398881293184
320,-10.4858,-2.62145,14.217125,2.9108191477659164,1.0796564394511183
321,-10.4858,2.62145,14.217125,2.9108191477659164,1.0796564394511183
322,10.4858,-2.62145,14.217125,3.197517741086655,1.0812814955573646
323,10.4858,2.62145,14.217125,3.197517741086655,1.0812814955573646
324,-15.7287,-2.62145,-8.530275,3.488923416820235,2.0417403623111503
325,-15.7287,2.62145,-8.530275,3.488923416820235,2.0417403623111503
326,-2.62145,-15.7287,8.530275,1.1718117159221249,1.8996367379141086
327,-2.62145,15.7287,8.530275,1.1718117159221249,1.8996367379141086
328,2.62145,-15.7287,8.530275,0.3111047659438507,2.2634330013683925
329,2.62145,15.7287,8.530275,0.3111047659438507,2.2634330013683925
330,15.7287,-2.62145,-8.530275,1.6753182830494102,3.4793221761113537
331,15.7287,2.62145,-8.530275,1.6753182830494102,3.4793221761113537
332,-13.107250000000002,-13.107250000000002,0.0,0.23088012357852478,3.2007668050436955
333,-13.107250000000002,13.107250000000002,0.0,0.23088012357852478,3.2007668050436955
334,-2.62145,18.35015,0.0,0.7679781424148003,1.9456159461312361
335,2.62145,18.35015,0.0,0.7679781424148003,1.9456159461312361
336,13.107250000000002,-13.107250000000002,0.0,0.23088012357852478,3.2007668050436955
337,13.107250000000002,13.107250000000002,0.0,0.23088012357852478,3.2007668050436955
338,-18.35015,-2.62145,0.0,1.2297383895718499,3.835226094979637
339,-18.35015,2.62145,0.0,1.2297383895718499,3.835226094979637
340,-2.62145,-18.35015,0.0,0.7679781424148003,1.9456159461312361
341,2.62145,-18.35015,0.0,0.7679781424148003,1.9456159461312361
342,18.35015,-2.62145,0.0,1.2297383895718499,3.835226094979637
343,18.35015,2.62145,0.0,1.2297383895718499,3.835226094979637
344,0.0,18.35015,2.843425,0.797215737330398,1.857554334273315
345,-18.35015,0.0,-2.843425,2.103882116304481,3.436287374783001
346,0.0,-18.35015,2.843425,0.797215737330398,1.857554334273315
347,18.35015,0.0,-2.843425,0.34457995107958606,3.9580343011809243
348,-5.2429,-5.2429,-17.06055,1.146651985650983,2.025871343187282
349,-5.2429,-5.2429,17.06055,1.8426673318515683,1.1241105964722284
350,-5.2429,5.2429,-17.06055,1.146651985650983,2.025871343187282
351,-5.2429,5.2429,17.06055,1.8426673318515683,1.1241105964722284
352,5.2429,-5.2429,-17.06055,1.8426673318515683,1.1241105964722284
353,5.2429,-5.2429,17.06055,1.146651985650983,2.025871343187282
354,5.2429,5.2429,-17.06055,1.8426673318515683,1.1241105964722284
355,5.2429,5.2429,17.06055,1.146651985650983,2.025871343187282
356,-13.107250000000002,-10.4858,8.530275,1.500759685965683,2.5549852475969574
357,-13.107250000000002,10.4858,8.530275,1.500759685965683,2.5549852475969574
358,-10.4858,-13.107250000000002,-8.530275,1.31833400046202,2.42039821982943
359,-10.4858,13.107250000000002,-8.530275,1.31833400046202,2.42039821982943
360,10.4858,-13.107250000000002,-8.530275,1.4954350938567638,2.1610698466452902
361,10.4858,13.107250000000002,-8.530275,1.4954350938567638,2.1610698466452902
362,13.107250000000002,-10.4858,8.530275,2.0164516819327982,2.3614361544461713
363,13.107250000000002,10.4858,8.530275,2.0164516819327982,2.3614361544461713
364,-13.107250000000002,-7.86435,11.3737,1.9345497551495614,2.0498273059308816
365,13.107250000000002,-7.86435,11.3737,2.485610822711918,1.6768420072038965
366,-13.107250000000002,-7.86435,-11.3737,2.485610822711918,1.6768420072038965
367,-13.107250000000002,7.86435,-11.3737,2.485610822711918,1.6768420072038965
368,-13.107250000000002,7.86435,11.3737,1.9345497551495614,2.0498273059308816
369,-7.86435,-13.107250000000002,-11.3737,1.0211460135647619,2.137438769146676
370,-7.86435,-13.107250000000002,11.3737,1.6309503331521258,1.5244387031859157
371,-7.86435,13.107250000000002,-11.3737,1.0211460135647619,2.137438769146676
372,-7.86435,13.107250000000002,11.3737,1.6309503331521258,1.5244387031859157
373,7.86435,-13.107250000000002,-11.3737,1.6309503331521258,1.5244387031859157
374,7.86435,-13.107250000000002,11.3737,1.0211460135647619,2.137438769146676
375,7.86435,13.107250000000002,-11.3737,1.6309503331521258,1.5244387031859157
376,7.86435,13.107250000000002,11.3737,1.0211460135647619,2.137438769146676
377,13.107250000000002,-7.86435,-11.3737,1.9345497551495614,2.0498273059308816
378,13.107250000000002,7.86435,-11.3737,1.9345497551495614,2.0498273059308816
379,13.107250000000002,7.86435,11.3737,2.485610822711918,1.6768420072038965
380,-5.2429,18.35015,2.843425,0.7823613515296585,1.8174041769116875
381,5.2429,18.35015,2.843425,0.3674111509045253,1.9683949806406535
382,-18.35015,-5.2429,-2.843425,1.6837831157962793,3.0577271634740417
383,-18.35015,5.2429,-2.843425,1.6837831157962793,3.0577271634740417
384,-5.2429,-18.35015,2.843425,0.7823613515296585,1.8174041769116875
385,5.2429,-18.35015,2.843425,0.3674111509045253,1.9683949806406535
386,18.35015,-5.2429,-2.843425,0.23145741360831323,3.43517388329675
387,18.35015,5.2429,-2.843425,0.23145741360831323,3.43517388329675
388,-13.107250000000002,0.0,-14.217125,2.860003267588343,0.14876714827489926
389,-7.86435,-10.4858,-14.217125,1.2948770377793974,1.8648232672088487
